job_id,job_title,company,location,employment_type,experience_level,industry,skills_required,salary_min_usd,salary_max_usd,remote_allowed,posted_date,salary_avg_usd,salary_min_inr,salary_max_inr,salary_avg_inr,salary_min_lpa,salary_max_lpa,salary_avg_lpa,skills_list
400,Data Scientist,Amazon,"London, UK",Full-time,Senior level,E-commerce,"Data Visualization, Node.js, Docker, Java",93479,149825,True,02-08-2023,121652.0,7758757.0,12435475.0,10097116.0,77.58757,124.35475,100.97116,"['data visualization', 'node.js', 'docker', 'java']"
401,Business Analyst,IBM,"San Francisco, USA",Internship,Mid level,Healthcare,"React, AWS, JavaScript, Machine Learning, Node.js, Java",91222,105367,True,12-11-2023,98294.5,7571426.0,8745461.0,8158443.5,75.71426,87.45461,81.584435,"['react', 'aws', 'javascript', 'machine learning', 'node.js', 'java']"
402,Data Scientist,Oracle,Remote,Full-time,Director,Education,"JavaScript, Azure, Kubernetes, Power BI",54901,91390,False,19-01-2024,73145.5,4556783.0,7585370.0,6071076.5,45.56783,75.8537,60.710765,"['javascript', 'azure', 'kubernetes', 'power bi']"
403,Marketing Analyst,StartupX,"Austin, USA",Part-time,Entry level,E-commerce,"Power BI, React, Machine Learning, SQL, Python, AWS",68781,91659,True,02-12-2023,80220.0,5708823.0,7607697.0,6658260.0,57.08823,76.07697,66.5826,"['power bi', 'react', 'machine learning', 'sql', 'python', 'aws']"
404,Data Analyst,Microsoft,Remote,Contract,Entry level,Education,"Excel, JavaScript, Azure, React, Power BI",93684,164878,False,31-03-2023,129281.0,7775772.0,13684874.0,10730323.0,77.75772,136.84874,107.30323,"['excel', 'javascript', 'azure', 'react', 'power bi']"
405,Full Stack Developer,StartupX,"San Francisco, USA",Contract,Mid level,Finance,"SQL, Python, Data Visualization, Machine Learning, Power BI",119766,171597,True,11-10-2023,145681.5,9940578.0,14242551.0,12091564.5,99.40578,142.42551,120.915645,"['sql', 'python', 'data visualization', 'machine learning', 'power bi']"
406,Business Analyst,Amazon,"London, UK",Part-time,Mid level,Technology,"Data Visualization, Azure, Machine Learning, Kubernetes, Python",95916,147660,True,31-07-2023,121788.0,7961028.0,12255780.0,10108404.0,79.61028,122.5578,101.08404,"['data visualization', 'azure', 'machine learning', 'kubernetes', 'python']"
407,Data Scientist,IBM,"New York, USA",Full-time,Director,E-commerce,"Power BI, Data Visualization, React, Excel",111700,128313,False,30-01-2023,120006.5,9271100.0,10649979.0,9960539.5,92.711,106.49979,99.605395,"['power bi', 'data visualization', 'react', 'excel']"
408,Product Manager,FinTechHub,Remote,Full-time,Director,Education,"SQL, React, Tableau, Power BI",90952,144511,False,31-12-2023,117731.5,7549016.0,11994413.0,9771714.5,75.49016,119.94413,97.717145,"['sql', 'react', 'tableau', 'power bi']"
409,Full Stack Developer,Oracle,"Seattle, USA",Part-time,Mid level,Education,"Node.js, Azure, Docker, Java, Excel",109714,160397,False,10-04-2023,135055.5,9106262.0,13312951.0,11209606.5,91.06262,133.12951,112.096065,"['node.js', 'azure', 'docker', 'java', 'excel']"
410,Data Analyst,Microsoft,"Bangalore, India",Full-time,Senior level,E-commerce,"React, Java, AWS, Azure, Data Visualization, Excel",109412,183310,True,29-11-2023,146361.0,9081196.0,15214730.0,12147963.0,90.81196,152.1473,121.47963,"['react', 'java', 'aws', 'azure', 'data visualization', 'excel']"
411,Data Scientist,Tesla,Remote,Full-time,Senior level,Education,"Docker, Data Visualization, Node.js, JavaScript, React, Power BI",63491,126665,True,04-06-2024,95078.0,5269753.0,10513195.0,7891474.0,52.69753,105.13195,78.91474,"['docker', 'data visualization', 'node.js', 'javascript', 'react', 'power bi']"
412,Machine Learning Engineer,Meta,"Toronto, Canada",Internship,Senior level,Education,"Java, Excel, React, SQL",100307,118965,False,08-05-2024,109636.0,8325481.0,9874095.0,9099788.0,83.25481,98.74095,90.99788,"['java', 'excel', 'react', 'sql']"
413,Marketing Analyst,Microsoft,"Bangalore, India",Part-time,Senior level,E-commerce,"Data Visualization, SQL, Excel",110674,163321,False,28-04-2023,136997.5,9185942.0,13555643.0,11370792.5,91.85942,135.55643,113.707925,"['data visualization', 'sql', 'excel']"
414,Data Scientist,Meta,"Austin, USA",Full-time,Mid level,Finance,"Machine Learning, AWS, Docker, Data Visualization, Power BI, Kubernetes",114788,132846,True,02-12-2023,123817.0,9527404.0,11026218.0,10276811.0,95.27404,110.26218,102.76811,"['machine learning', 'aws', 'docker', 'data visualization', 'power bi', 'kubernetes']"
415,AI Researcher,StartupX,"London, UK",Internship,Senior level,Technology,"Data Visualization, Machine Learning, Docker",91497,140783,True,30-07-2023,116140.0,7594251.0,11684989.0,9639620.0,75.94251,116.84989,96.3962,"['data visualization', 'machine learning', 'docker']"
416,Marketing Analyst,Google,"New York, USA",Contract,Entry level,Healthcare,"JavaScript, Docker, Power BI",58180,116574,False,29-10-2023,87377.0,4828940.0,9675642.0,7252291.0,48.2894,96.75642,72.52291,"['javascript', 'docker', 'power bi']"
417,DevOps Engineer,IBM,Remote,Part-time,Mid level,E-commerce,"JavaScript, Machine Learning, Docker, Azure",100173,163392,False,22-11-2023,131782.5,8314359.0,13561536.0,10937947.5,83.14359,135.61536,109.379475,"['javascript', 'machine learning', 'docker', 'azure']"
418,Software Engineer,Google,"San Francisco, USA",Full-time,Mid level,E-commerce,"Java, SQL, Node.js, Excel, Docker, Kubernetes",87810,114265,False,07-06-2023,101037.5,7288230.0,9483995.0,8386112.5,72.8823,94.83995,83.861125,"['java', 'sql', 'node.js', 'excel', 'docker', 'kubernetes']"
419,DevOps Engineer,Adobe,"Bangalore, India",Internship,Senior level,Finance,"Docker, Data Visualization, Python, React",109558,186328,False,04-07-2023,147943.0,9093314.0,15465224.0,12279269.0,90.93314,154.65224,122.79269,"['docker', 'data visualization', 'python', 'react']"
420,DevOps Engineer,Adobe,"Berlin, Germany",Full-time,Entry level,Education,"Power BI, Azure, SQL, Data Visualization, Kubernetes, Tableau",115762,161053,True,31-08-2023,138407.5,9608246.0,13367399.0,11487822.5,96.08246,133.67399,114.878225,"['power bi', 'azure', 'sql', 'data visualization', 'kubernetes', 'tableau']"
421,Marketing Analyst,Microsoft,Remote,Full-time,Mid level,E-commerce,"Excel, Node.js, Machine Learning",86624,157564,False,23-06-2024,122094.0,7189792.0,13077812.0,10133802.0,71.89792,130.77812,101.33802,"['excel', 'node.js', 'machine learning']"
422,Full Stack Developer,Oracle,Remote,Internship,Senior level,E-commerce,"Tableau, AWS, React, Java, Python",95029,106442,False,24-02-2023,100735.5,7887407.0,8834686.0,8361046.5,78.87407,88.34686,83.610465,"['tableau', 'aws', 'react', 'java', 'python']"
423,Full Stack Developer,Salesforce,"Austin, USA",Full-time,Senior level,Education,"AWS, Kubernetes, SQL",84136,102186,True,31-07-2024,93161.0,6983288.0,8481438.0,7732363.0,69.83288,84.81438,77.32363,"['aws', 'kubernetes', 'sql']"
424,Business Analyst,Amazon,"London, UK",Contract,Senior level,Technology,"Data Visualization, Java, Node.js",60074,106492,True,01-06-2024,83283.0,4986142.0,8838836.0,6912489.0,49.86142,88.38836,69.12489,"['data visualization', 'java', 'node.js']"
425,Business Analyst,FinTechHub,"Seattle, USA",Internship,Mid level,Education,"Azure, SQL, Java",98466,131455,True,02-04-2024,114960.5,8172678.0,10910765.0,9541721.5,81.72678,109.10765,95.417215,"['azure', 'sql', 'java']"
426,Product Manager,StartupX,"Bangalore, India",Part-time,Mid level,Education,"Python, Excel, AWS, SQL, Node.js",104125,164347,True,22-05-2024,134236.0,8642375.0,13640801.0,11141588.0,86.42375,136.40801,111.41588,"['python', 'excel', 'aws', 'sql', 'node.js']"
427,Business Analyst,Oracle,Remote,Part-time,Director,E-commerce,"AWS, Java, Machine Learning, Docker, Python, Node.js",102264,174684,False,20-04-2024,138474.0,8487912.0,14498772.0,11493342.0,84.87912,144.98772,114.93342,"['aws', 'java', 'machine learning', 'docker', 'python', 'node.js']"
428,Data Analyst,Microsoft,Remote,Contract,Director,Education,"Azure, AWS, React, SQL, Tableau",91377,170878,False,27-01-2024,131127.5,7584291.0,14182874.0,10883582.5,75.84291,141.82874,108.835825,"['azure', 'aws', 'react', 'sql', 'tableau']"
429,Marketing Analyst,Tesla,"Austin, USA",Contract,Entry level,Technology,"Python, Docker, SQL",81692,117241,True,17-04-2024,99466.5,6780436.0,9731003.0,8255719.5,67.80436,97.31003,82.557195,"['python', 'docker', 'sql']"
430,Business Analyst,Netflix,"Seattle, USA",Full-time,Entry level,Education,"Python, Data Visualization, Excel",96073,134832,True,01-04-2024,115452.5,7974059.0,11191056.0,9582557.5,79.74059,111.91056,95.825575,"['python', 'data visualization', 'excel']"
431,AI Researcher,Amazon,"Toronto, Canada",Part-time,Entry level,Finance,"AWS, Kubernetes, Excel, SQL, Tableau",65725,87047,False,05-05-2023,76386.0,5455175.0,7224901.0,6340038.0,54.55175,72.24901,63.40038,"['aws', 'kubernetes', 'excel', 'sql', 'tableau']"
432,Business Analyst,Amazon,"San Francisco, USA",Contract,Entry level,E-commerce,"Azure, Python, AWS, Tableau, Java, Kubernetes",105965,158354,True,11-10-2023,132159.5,8795095.0,13143382.0,10969238.5,87.95095,131.43382,109.692385,"['azure', 'python', 'aws', 'tableau', 'java', 'kubernetes']"
433,Software Engineer,StartupX,"Bangalore, India",Full-time,Mid level,Education,"JavaScript, Data Visualization, Excel, SQL, Kubernetes, AWS",76302,137765,True,18-05-2024,107033.5,6333066.0,11434495.0,8883780.5,63.33066,114.34495,88.837805,"['javascript', 'data visualization', 'excel', 'sql', 'kubernetes', 'aws']"
434,AI Researcher,FinTechHub,"London, UK",Internship,Entry level,E-commerce,"Excel, Node.js, Python, Tableau",59557,78786,False,05-02-2023,69171.5,4943231.0,6539238.0,5741234.5,49.43231,65.39238,57.412345,"['excel', 'node.js', 'python', 'tableau']"
435,DevOps Engineer,Salesforce,"New York, USA",Internship,Director,E-commerce,"React, Power BI, Tableau, SQL, Machine Learning, JavaScript",69871,123102,True,30-09-2023,96486.5,5799293.0,10217466.0,8008379.5,57.99293,102.17466,80.083795,"['react', 'power bi', 'tableau', 'sql', 'machine learning', 'javascript']"
436,AI Researcher,Adobe,"Berlin, Germany",Contract,Senior level,E-commerce,"Excel, Node.js, SQL",113185,139071,False,29-01-2024,126128.0,9394355.0,11542893.0,10468624.0,93.94355,115.42893,104.68624,"['excel', 'node.js', 'sql']"
437,Full Stack Developer,Netflix,"Seattle, USA",Part-time,Entry level,E-commerce,"AWS, Power BI, Docker, SQL",94572,115117,False,01-07-2024,104844.5,7849476.0,9554711.0,8702093.5,78.49476,95.54711,87.020935,"['aws', 'power bi', 'docker', 'sql']"
438,Product Manager,Amazon,"New York, USA",Part-time,Entry level,Education,"Kubernetes, Docker, SQL, Machine Learning",61123,128530,False,13-05-2024,94826.5,5073209.0,10667990.0,7870599.5,50.73209,106.6799,78.705995,"['kubernetes', 'docker', 'sql', 'machine learning']"
439,Data Analyst,Google,"Berlin, Germany",Full-time,Senior level,Technology,"SQL, JavaScript, Tableau, Excel, Power BI, Machine Learning",119984,188875,False,26-05-2024,154429.5,9958672.0,15676625.0,12817648.5,99.58672,156.76625,128.176485,"['sql', 'javascript', 'tableau', 'excel', 'power bi', 'machine learning']"
440,Data Scientist,Google,"Austin, USA",Internship,Entry level,E-commerce,"JavaScript, Power BI, Excel",69523,110060,True,03-07-2024,89791.5,5770409.0,9134980.0,7452694.5,57.70409,91.3498,74.526945,"['javascript', 'power bi', 'excel']"
441,Business Analyst,Microsoft,"Bangalore, India",Part-time,Entry level,Technology,"Kubernetes, Data Visualization, Tableau",72577,89125,True,15-01-2023,80851.0,6023891.0,7397375.0,6710633.0,60.23891,73.97375,67.10633,"['kubernetes', 'data visualization', 'tableau']"
442,Machine Learning Engineer,FinTechHub,"Toronto, Canada",Contract,Entry level,Education,"Azure, React, Tableau, JavaScript",76560,142424,True,06-03-2023,109492.0,6354480.0,11821192.0,9087836.0,63.5448,118.21192,90.87836,"['azure', 'react', 'tableau', 'javascript']"
443,Data Scientist,Netflix,"Austin, USA",Internship,Mid level,Healthcare,"Kubernetes, JavaScript, Data Visualization, Python",93975,112261,True,27-06-2023,103118.0,7799925.0,9317663.0,8558794.0,77.99925,93.17663,85.58794,"['kubernetes', 'javascript', 'data visualization', 'python']"
444,Data Analyst,Oracle,"San Francisco, USA",Full-time,Entry level,Finance,"Power BI, Excel, Data Visualization",99300,129977,False,13-04-2023,114638.5,8241900.0,10788091.0,9514995.5,82.419,107.88091,95.149955,"['power bi', 'excel', 'data visualization']"
445,Product Manager,Amazon,"London, UK",Internship,Director,Finance,"Data Visualization, Power BI, Python, Node.js",112391,139023,True,02-03-2024,125707.0,9328453.0,11538909.0,10433681.0,93.28453,115.38909,104.33681,"['data visualization', 'power bi', 'python', 'node.js']"
446,Machine Learning Engineer,IBM,"New York, USA",Part-time,Mid level,Technology,"Data Visualization, Azure, Tableau",61537,111015,True,26-05-2024,86276.0,5107571.0,9214245.0,7160908.0,51.07571,92.14245,71.60908,"['data visualization', 'azure', 'tableau']"
447,Data Analyst,Meta,"San Francisco, USA",Part-time,Director,E-commerce,"Java, Excel, Python, Tableau",77277,123508,False,20-04-2024,100392.5,6413991.0,10251164.0,8332577.5,64.13991,102.51164,83.325775,"['java', 'excel', 'python', 'tableau']"
448,Business Analyst,Tesla,"Bangalore, India",Full-time,Entry level,Technology,"Java, Tableau, Python, Kubernetes",77471,144444,True,19-10-2023,110957.5,6430093.0,11988852.0,9209472.5,64.30093,119.88852,92.094725,"['java', 'tableau', 'python', 'kubernetes']"
449,AI Researcher,Salesforce,"Berlin, Germany",Internship,Mid level,Healthcare,"Tableau, SQL, Azure, JavaScript",80841,149144,True,14-03-2023,114992.5,6709803.0,12378952.0,9544377.5,67.09803,123.78952,95.443775,"['tableau', 'sql', 'azure', 'javascript']"
450,DevOps Engineer,Meta,"San Francisco, USA",Internship,Director,Technology,"Java, JavaScript, Data Visualization, Kubernetes, Node.js, Docker",104079,140287,False,31-08-2023,122183.0,8638557.0,11643821.0,10141189.0,86.38557,116.43821,101.41189,"['java', 'javascript', 'data visualization', 'kubernetes', 'node.js', 'docker']"
451,Machine Learning Engineer,Netflix,"Seattle, USA",Contract,Mid level,Technology,"AWS, Java, SQL",109996,145444,False,20-05-2023,127720.0,9129668.0,12071852.0,10600760.0,91.29668,120.71852,106.0076,"['aws', 'java', 'sql']"
452,Machine Learning Engineer,Meta,"London, UK",Part-time,Mid level,Education,"SQL, Docker, Machine Learning, Kubernetes",104817,137256,True,14-04-2024,121036.5,8699811.0,11392248.0,10046029.5,86.99811,113.92248,100.460295,"['sql', 'docker', 'machine learning', 'kubernetes']"
453,Data Analyst,FinTechHub,"Toronto, Canada",Part-time,Mid level,Healthcare,"Data Visualization, JavaScript, Node.js, Java, Tableau, Python",110655,157246,False,29-04-2024,133950.5,9184365.0,13051418.0,11117891.5,91.84365,130.51418,111.178915,"['data visualization', 'javascript', 'node.js', 'java', 'tableau', 'python']"
454,Marketing Analyst,Google,"Toronto, Canada",Internship,Director,Technology,"Kubernetes, JavaScript, SQL, Machine Learning, Python, Docker",55250,126939,True,15-02-2023,91094.5,4585750.0,10535937.0,7560843.5,45.8575,105.35937,75.608435,"['kubernetes', 'javascript', 'sql', 'machine learning', 'python', 'docker']"
455,Product Manager,StartupX,"San Francisco, USA",Full-time,Director,Healthcare,"Power BI, Kubernetes, Data Visualization, Node.js",96976,145745,True,16-05-2023,121360.5,8049008.0,12096835.0,10072921.5,80.49008,120.96835,100.729215,"['power bi', 'kubernetes', 'data visualization', 'node.js']"
456,DevOps Engineer,Amazon,"Berlin, Germany",Internship,Entry level,Technology,"Node.js, Power BI, Azure, Machine Learning, Python, AWS",110786,138955,False,10-04-2024,124870.5,9195238.0,11533265.0,10364251.5,91.95238,115.33265,103.642515,"['node.js', 'power bi', 'azure', 'machine learning', 'python', 'aws']"
457,AI Researcher,Tesla,"New York, USA",Contract,Entry level,Technology,"Azure, Kubernetes, Data Visualization, Python, Node.js, Excel",77151,97762,True,04-10-2023,87456.5,6403533.0,8114246.0,7258889.5,64.03533,81.14246,72.588895,"['azure', 'kubernetes', 'data visualization', 'python', 'node.js', 'excel']"
458,Software Engineer,Tesla,"Seattle, USA",Full-time,Director,Education,"Tableau, Power BI, Node.js, JavaScript",58782,95614,False,26-07-2024,77198.0,4878906.0,7935962.0,6407434.0,48.78906,79.35962,64.07434,"['tableau', 'power bi', 'node.js', 'javascript']"
459,DevOps Engineer,Netflix,"New York, USA",Full-time,Senior level,Healthcare,"Kubernetes, Machine Learning, React, SQL, Node.js, Tableau",85043,161046,False,28-12-2023,123044.5,7058569.0,13366818.0,10212693.5,70.58569,133.66818,102.126935,"['kubernetes', 'machine learning', 'react', 'sql', 'node.js', 'tableau']"
460,Product Manager,Oracle,"San Francisco, USA",Full-time,Director,Finance,"SQL, Node.js, Java, AWS, React",98253,116854,True,07-04-2024,107553.5,8154999.0,9698882.0,8926940.5,81.54999,96.98882,89.269405,"['sql', 'node.js', 'java', 'aws', 'react']"
461,Marketing Analyst,StartupX,"New York, USA",Contract,Director,Education,"Kubernetes, Azure, Docker, Node.js",69726,106498,True,23-05-2024,88112.0,5787258.0,8839334.0,7313296.0,57.87258,88.39334,73.13296,"['kubernetes', 'azure', 'docker', 'node.js']"
462,Data Analyst,Meta,Remote,Contract,Director,Education,"Excel, Node.js, Tableau, Azure, Kubernetes",74780,93030,False,26-10-2023,83905.0,6206740.0,7721490.0,6964115.0,62.0674,77.2149,69.64115,"['excel', 'node.js', 'tableau', 'azure', 'kubernetes']"
463,Business Analyst,Amazon,"London, UK",Part-time,Director,Healthcare,"Tableau, React, Python, Java, Azure",89856,117151,False,13-04-2024,103503.5,7458048.0,9723533.0,8590790.5,74.58048,97.23533,85.907905,"['tableau', 'react', 'python', 'java', 'azure']"
464,Marketing Analyst,Netflix,"Austin, USA",Part-time,Mid level,Finance,"SQL, Python, Azure, Data Visualization",71805,102880,True,11-04-2024,87342.5,5959815.0,8539040.0,7249427.5,59.59815,85.3904,72.494275,"['sql', 'python', 'azure', 'data visualization']"
465,Software Engineer,Meta,Remote,Full-time,Senior level,Healthcare,"Azure, Kubernetes, Machine Learning, Java",84132,142585,False,27-03-2024,113358.5,6982956.0,11834555.0,9408755.5,69.82956,118.34555,94.087555,"['azure', 'kubernetes', 'machine learning', 'java']"
466,Full Stack Developer,Amazon,"Bangalore, India",Contract,Mid level,Technology,"Excel, Power BI, AWS, Kubernetes, Tableau",53266,116292,True,05-05-2023,84779.0,4421078.0,9652236.0,7036657.0,44.21078,96.52236,70.36657,"['excel', 'power bi', 'aws', 'kubernetes', 'tableau']"
467,Data Scientist,FinTechHub,"Bangalore, India",Full-time,Mid level,Education,"AWS, Python, Docker",107947,162339,True,01-08-2024,135143.0,8959601.0,13474137.0,11216869.0,89.59601,134.74137,112.16869,"['aws', 'python', 'docker']"
468,Machine Learning Engineer,Google,"Seattle, USA",Part-time,Senior level,Finance,"SQL, Machine Learning, Kubernetes",96844,118965,True,01-04-2024,107904.5,8038052.0,9874095.0,8956073.5,80.38052,98.74095,89.560735,"['sql', 'machine learning', 'kubernetes']"
469,Full Stack Developer,Tesla,Remote,Full-time,Senior level,E-commerce,"Power BI, React, Docker, Azure",101697,137183,False,08-06-2024,119440.0,8440851.0,11386189.0,9913520.0,84.40851,113.86189,99.1352,"['power bi', 'react', 'docker', 'azure']"
470,Machine Learning Engineer,Tesla,"London, UK",Internship,Entry level,Finance,"Power BI, Docker, Tableau, Kubernetes, AWS, Java",51597,98906,False,17-01-2024,75251.5,4282551.0,8209198.0,6245874.5,42.82551,82.09198,62.458745,"['power bi', 'docker', 'tableau', 'kubernetes', 'aws', 'java']"
471,Software Engineer,Meta,"London, UK",Internship,Senior level,Technology,"SQL, Python, Docker, Excel, AWS, Tableau",68293,89575,True,29-02-2024,78934.0,5668319.0,7434725.0,6551522.0,56.68319,74.34725,65.51522,"['sql', 'python', 'docker', 'excel', 'aws', 'tableau']"
472,Product Manager,Amazon,"Toronto, Canada",Contract,Director,Technology,"React, Data Visualization, AWS, Kubernetes, Machine Learning",110570,138517,False,23-07-2024,124543.5,9177310.0,11496911.0,10337110.5,91.7731,114.96911,103.371105,"['react', 'data visualization', 'aws', 'kubernetes', 'machine learning']"
473,Software Engineer,Netflix,"London, UK",Internship,Entry level,Healthcare,"Java, Kubernetes, Power BI, Excel, JavaScript, Python",53517,63837,True,18-08-2023,58677.0,4441911.0,5298471.0,4870191.0,44.41911,52.98471,48.70191,"['java', 'kubernetes', 'power bi', 'excel', 'javascript', 'python']"
474,AI Researcher,FinTechHub,"Berlin, Germany",Internship,Director,Healthcare,"Power BI, React, SQL, Azure, Machine Learning, Data Visualization",114625,133370,True,11-10-2023,123997.5,9513875.0,11069710.0,10291792.5,95.13875,110.6971,102.917925,"['power bi', 'react', 'sql', 'azure', 'machine learning', 'data visualization']"
475,Software Engineer,Tesla,"Bangalore, India",Part-time,Senior level,Finance,"AWS, Azure, Docker",71344,89013,False,23-09-2023,80178.5,5921552.0,7388079.0,6654815.5,59.21552,73.88079,66.548155,"['aws', 'azure', 'docker']"
476,Marketing Analyst,StartupX,"San Francisco, USA",Part-time,Mid level,Technology,"Machine Learning, Azure, React, Excel",87992,136220,False,19-02-2023,112106.0,7303336.0,11306260.0,9304798.0,73.03336,113.0626,93.04798,"['machine learning', 'azure', 'react', 'excel']"
477,Marketing Analyst,Salesforce,"Berlin, Germany",Part-time,Entry level,Finance,"Azure, Tableau, Kubernetes, Docker, Node.js",97516,120077,True,05-10-2023,108796.5,8093828.0,9966391.0,9030109.5,80.93828,99.66391,90.301095,"['azure', 'tableau', 'kubernetes', 'docker', 'node.js']"
478,Marketing Analyst,Meta,"Seattle, USA",Full-time,Director,E-commerce,"SQL, React, Java",78557,108814,True,15-04-2023,93685.5,6520231.0,9031562.0,7775896.5,65.20231,90.31562,77.758965,"['sql', 'react', 'java']"
479,Machine Learning Engineer,Amazon,"Bangalore, India",Contract,Mid level,Healthcare,"Power BI, React, SQL",95640,146478,True,06-05-2024,121059.0,7938120.0,12157674.0,10047897.0,79.3812,121.57674,100.47897,"['power bi', 'react', 'sql']"
480,Business Analyst,Amazon,"Seattle, USA",Part-time,Entry level,E-commerce,"SQL, Python, Tableau",68659,108356,False,12-05-2023,88507.5,5698697.0,8993548.0,7346122.5,56.98697,89.93548,73.461225,"['sql', 'python', 'tableau']"
481,Data Scientist,Google,Remote,Full-time,Director,Technology,"Python, SQL, AWS, Excel, Node.js",55572,91308,True,17-03-2024,73440.0,4612476.0,7578564.0,6095520.0,46.12476,75.78564,60.9552,"['python', 'sql', 'aws', 'excel', 'node.js']"
482,Software Engineer,StartupX,"Berlin, Germany",Full-time,Entry level,Finance,"Data Visualization, Azure, React, Java, Machine Learning",76922,113139,True,07-05-2023,95030.5,6384526.0,9390537.0,7887531.5,63.84526,93.90537,78.875315,"['data visualization', 'azure', 'react', 'java', 'machine learning']"
483,AI Researcher,Google,Remote,Part-time,Mid level,Healthcare,"Node.js, Tableau, Machine Learning, Python",58957,81946,True,01-06-2024,70451.5,4893431.0,6801518.0,5847474.5,48.93431,68.01518,58.474745,"['node.js', 'tableau', 'machine learning', 'python']"
484,Machine Learning Engineer,FinTechHub,"Austin, USA",Internship,Entry level,Finance,"Docker, Node.js, JavaScript, Machine Learning, Tableau",116085,188306,False,08-08-2023,152195.5,9635055.0,15629398.0,12632226.5,96.35055,156.29398,126.322265,"['docker', 'node.js', 'javascript', 'machine learning', 'tableau']"
485,Full Stack Developer,Microsoft,Remote,Part-time,Director,Healthcare,"Machine Learning, Power BI, Python, SQL, Azure",91193,117395,False,26-04-2023,104294.0,7569019.0,9743785.0,8656402.0,75.69019,97.43785,86.56402,"['machine learning', 'power bi', 'python', 'sql', 'azure']"
486,Full Stack Developer,Salesforce,"London, UK",Internship,Mid level,Education,"AWS, React, Docker, JavaScript, SQL, Kubernetes",100434,147607,False,29-04-2023,124020.5,8336022.0,12251381.0,10293701.5,83.36022,122.51381,102.937015,"['aws', 'react', 'docker', 'javascript', 'sql', 'kubernetes']"
487,Data Scientist,IBM,"Bangalore, India",Full-time,Entry level,Finance,"Docker, Power BI, Data Visualization, SQL, Java, React",51675,126116,False,03-07-2023,88895.5,4289025.0,10467628.0,7378326.5,42.89025,104.67628,73.783265,"['docker', 'power bi', 'data visualization', 'sql', 'java', 'react']"
488,AI Researcher,IBM,"San Francisco, USA",Part-time,Director,E-commerce,"Tableau, Power BI, Node.js, Data Visualization, React",94385,130633,False,23-07-2023,112509.0,7833955.0,10842539.0,9338247.0,78.33955,108.42539,93.38247,"['tableau', 'power bi', 'node.js', 'data visualization', 'react']"
489,AI Researcher,IBM,"Bangalore, India",Contract,Mid level,E-commerce,"SQL, AWS, Kubernetes",96674,169041,False,14-02-2024,132857.5,8023942.0,14030403.0,11027172.5,80.23942,140.30403,110.271725,"['sql', 'aws', 'kubernetes']"
490,Data Scientist,FinTechHub,"New York, USA",Full-time,Director,Technology,"Docker, Data Visualization, Excel, Azure",67643,81538,True,25-08-2023,74590.5,5614369.0,6767654.0,6191011.5,56.14369,67.67654,61.910115,"['docker', 'data visualization', 'excel', 'azure']"
491,Marketing Analyst,Oracle,"Bangalore, India",Part-time,Senior level,E-commerce,"Machine Learning, AWS, Node.js, Azure, Tableau, Excel",62626,82655,True,07-11-2023,72640.5,5197958.0,6860365.0,6029161.5,51.97958,68.60365,60.291615,"['machine learning', 'aws', 'node.js', 'azure', 'tableau', 'excel']"
492,DevOps Engineer,Oracle,"Berlin, Germany",Internship,Director,E-commerce,"Python, Java, Machine Learning",106414,132029,False,02-02-2023,119221.5,8832362.0,10958407.0,9895384.5,88.32362,109.58407,98.953845,"['python', 'java', 'machine learning']"
493,Software Engineer,Netflix,"Toronto, Canada",Internship,Entry level,Education,"Excel, Machine Learning, Node.js, React, Data Visualization, Kubernetes",114419,180869,False,18-06-2023,147644.0,9496777.0,15012127.0,12254452.0,94.96777,150.12127,122.54452,"['excel', 'machine learning', 'node.js', 'react', 'data visualization', 'kubernetes']"
494,Data Analyst,IBM,"London, UK",Internship,Director,Education,"Tableau, AWS, Azure, Python, Power BI",70487,146899,True,29-07-2024,108693.0,5850421.0,12192617.0,9021519.0,58.50421,121.92617,90.21519,"['tableau', 'aws', 'azure', 'python', 'power bi']"
495,AI Researcher,Google,"Berlin, Germany",Internship,Entry level,E-commerce,"Azure, Docker, Node.js, Python, Excel",98026,153753,True,12-05-2023,125889.5,8136158.0,12761499.0,10448828.5,81.36158,127.61499,104.488285,"['azure', 'docker', 'node.js', 'python', 'excel']"
496,AI Researcher,Microsoft,"San Francisco, USA",Contract,Entry level,Healthcare,"Python, Machine Learning, Azure, Node.js",80752,131659,False,11-09-2023,106205.5,6702416.0,10927697.0,8815056.5,67.02416,109.27697,88.150565,"['python', 'machine learning', 'azure', 'node.js']"
497,Business Analyst,Google,"Bangalore, India",Full-time,Senior level,E-commerce,"Azure, Data Visualization, SQL, Kubernetes, Tableau, JavaScript",117470,182673,False,08-03-2024,150071.5,9750010.0,15161859.0,12455934.5,97.5001,151.61859,124.559345,"['azure', 'data visualization', 'sql', 'kubernetes', 'tableau', 'javascript']"
498,Software Engineer,Salesforce,"London, UK",Contract,Director,Finance,"Excel, React, Tableau, SQL, Machine Learning, JavaScript",115898,170402,False,23-05-2024,143150.0,9619534.0,14143366.0,11881450.0,96.19534,141.43366,118.8145,"['excel', 'react', 'tableau', 'sql', 'machine learning', 'javascript']"
