student_id,age,gender,state,city,city_tier,college_tier,branch,degree,cgpa,backlog_history,internship_experience,projects_count,certifications_count,aptitude_score,coding_score,dsa_score,communication_score,attendance_percentage,preferred_role,placement_status,placement_probability,salary_lpa
STU00150,22,Male,Uttar Pradesh,Lucknow,Tier 2,Tier 2,ISE,B.Tech,8.62,1,Yes,4,3,63,84,84,70,79.04,Full Stack Developer,Placed,0.8272,4.67
STU00151,23,Male,Kerala,Kozhikode,Tier 2,Tier 2,EEE,B.Tech,9.25,0,Yes,3,0,76,69,48,55,89.69,Electrical Engineer,Placed,0.7985,4.3
STU00152,23,Male,West Bengal,Kolkata,Tier 3,Tier 2,ISE,B.Tech,8.71,0,Yes,0,2,69,65,73,63,85.54,Full Stack Developer,Placed,0.7074,3.97
STU00153,23,Female,Andhra Pradesh,Tirupati,Tier 2,Tier 2,Data Science,B.Tech,8.26,0,No,1,2,66,70,55,76,91.08,Data Scientist,Placed,0.6509,2.5
STU00154,24,Female,Kerala,Thiruvananthapuram,Tier 1,Tier 2,AI & ML,B.E.,7.86,1,Yes,1,1,70,75,74,40,73.37,Machine Learning Engineer,Not Placed,0.5115,0.0
STU00155,21,Male,Andhra Pradesh,Tirupati,Tier 1,Tier 2,Mechanical,B.Tech,8.03,0,Yes,3,0,71,73,58,78,73.84,Design Engineer,Placed,0.7532,4.8
STU00156,20,Female,Telangana,Hyderabad,Tier 1,Tier 2,AI & ML,B.E.,7.55,0,No,1,0,65,51,68,46,79.77,Machine Learning Engineer,Not Placed,0.351,0.0
STU00157,23,Male,Andhra Pradesh,Visakhapatnam,Tier 2,Tier 3,CSE,B.Tech,8.18,1,No,2,2,65,61,34,42,78.05,Software Developer,Not Placed,0.4145,0.0
STU00158,24,Male,Uttar Pradesh,Noida,Tier 2,Tier 2,Civil,B.E.,9.3,0,Yes,1,5,58,74,85,36,82.06,Civil Engineer,Placed,0.7662,6.31
STU00159,20,Male,Delhi,Delhi,Tier 1,Tier 2,AI & ML,B.Tech,8.51,3,No,4,2,74,60,78,74,79.37,Machine Learning Engineer,Not Placed,0.4544,0.0
STU00160,22,Female,Gujarat,Ahmedabad,Tier 2,Tier 1,Civil,B.Tech,8.45,0,No,2,2,75,55,91,63,92.9,Civil Engineer,Not Placed,0.6314,0.0
STU00161,22,Male,Telangana,Warangal,Tier 2,Tier 2,Data Science,B.E.,6.62,0,Yes,3,2,77,69,66,60,80.1,Data Scientist,Placed,0.6493,3.15
STU00162,21,Female,Gujarat,Vadodara,Tier 3,Tier 3,CSE,B.Tech,7.59,1,Yes,3,3,84,84,61,50,90.61,Software Developer,Not Placed,0.7019,0.0
STU00163,22,Male,Delhi,New Delhi,Tier 3,Tier 1,EEE,B.Tech,8.39,0,Yes,2,4,53,55,67,88,71.31,Electrical Engineer,Placed,0.7682,4.08
STU00164,22,Male,Gujarat,Vadodara,Tier 1,Tier 3,Civil,B.E.,7.56,0,Yes,1,3,80,52,56,74,85.28,Civil Engineer,Not Placed,0.6097,0.0
STU00165,23,Male,Andhra Pradesh,Visakhapatnam,Tier 2,Tier 2,CSE,B.Tech,9.31,0,Yes,1,1,87,95,45,77,84.72,Software Developer,Placed,0.8963,6.13
STU00166,20,Male,Andhra Pradesh,Visakhapatnam,Tier 1,Tier 2,EEE,B.Tech,9.63,0,Yes,2,0,69,68,100,66,78.58,Electrical Engineer,Placed,0.8017,3.05
STU00167,21,Male,Tamil Nadu,Madurai,Tier 1,Tier 2,ECE,B.Tech,8.53,0,Yes,0,0,72,79,40,56,88.89,Embedded Engineer,Not Placed,0.658,0.0
STU00168,23,Female,Delhi,New Delhi,Tier 2,Tier 2,Data Science,B.Tech,8.75,1,No,5,5,74,67,89,84,81.28,Data Scientist,Not Placed,0.8246,0.0
STU00169,24,Female,Gujarat,Ahmedabad,Tier 2,Tier 3,CSE,B.Tech,9.09,0,Yes,0,3,83,88,65,63,84.52,Software Developer,Placed,0.8396,3.19
STU00170,21,Female,Uttar Pradesh,Lucknow,Tier 1,Tier 2,AI & ML,B.E.,8.31,3,Yes,3,6,95,63,83,75,87.75,Machine Learning Engineer,Not Placed,0.6712,0.0
STU00171,20,Male,Andhra Pradesh,Tirupati,Tier 1,Tier 2,EEE,B.Tech,6.84,0,Yes,0,1,55,48,55,74,79.77,Electrical Engineer,Not Placed,0.3663,0.0
STU00172,21,Female,Gujarat,Ahmedabad,Tier 3,Tier 2,CSE,B.E.,8.2,0,No,1,1,72,88,81,80,84.26,Software Developer,Placed,0.7187,3.8
STU00173,21,Male,Maharashtra,Pune,Tier 2,Tier 2,CSE,B.Tech,9.19,0,Yes,2,1,67,58,80,75,79.74,Software Developer,Not Placed,0.7947,0.0
STU00174,23,Male,Kerala,Thiruvananthapuram,Tier 2,Tier 2,AI & ML,B.Tech,7.62,1,No,1,2,47,68,71,77,89.42,Machine Learning Engineer,Not Placed,0.4089,0.0
STU00175,21,Male,West Bengal,Durgapur,Tier 2,Tier 2,AI & ML,B.Tech,6.98,0,No,0,0,69,43,37,53,79.36,Machine Learning Engineer,Placed,0.2575,5.34
STU00176,24,Female,Kerala,Thiruvananthapuram,Tier 2,Tier 3,ECE,B.Tech,7.65,3,No,4,1,78,64,61,62,85.23,Embedded Engineer,Placed,0.2835,4.09
STU00177,23,Male,Kerala,Kozhikode,Tier 2,Tier 3,AI & ML,B.Tech,7.97,0,Yes,2,2,85,75,52,64,99.15,Machine Learning Engineer,Not Placed,0.7707,0.0
STU00178,24,Male,West Bengal,Durgapur,Tier 3,Tier 1,AI & ML,B.Tech,7.65,0,Yes,2,0,72,100,63,68,86.73,Machine Learning Engineer,Placed,0.804,3.5
STU00179,21,Male,Uttar Pradesh,Noida,Tier 2,Tier 3,ISE,B.Tech,8.16,2,No,1,1,90,52,59,51,73.79,Full Stack Developer,Placed,0.3011,2.5
STU00180,22,Male,Gujarat,Ahmedabad,Tier 1,Tier 1,AI & ML,B.Tech,8.07,0,Yes,1,1,74,95,63,56,72.28,Machine Learning Engineer,Placed,0.7875,2.5
STU00181,23,Male,Karnataka,Mangaluru,Tier 2,Tier 3,AI & ML,B.Tech,8.09,0,Yes,1,3,68,53,52,100,71.44,Machine Learning Engineer,Placed,0.735,3.9
STU00182,20,Female,Karnataka,Mangaluru,Tier 2,Tier 3,CSE,B.Tech,6.81,0,Yes,1,5,75,81,87,47,85.76,Software Developer,Placed,0.6447,6.08
STU00183,20,Male,Karnataka,Mysuru,Tier 2,Tier 2,Data Science,B.E.,7.75,0,No,1,1,68,64,33,100,75.92,Data Scientist,Not Placed,0.6219,0.0
STU00184,24,Male,West Bengal,Kolkata,Tier 1,Tier 2,AI & ML,B.Tech,7.58,1,No,0,4,55,65,68,52,79.97,Machine Learning Engineer,Not Placed,0.3491,0.0
STU00185,20,Male,Maharashtra,Pune,Tier 2,Tier 2,CSE,B.Tech,7.24,0,No,2,1,55,76,63,52,76.8,Software Developer,Placed,0.4825,4.56
STU00186,23,Female,Tamil Nadu,Coimbatore,Tier 3,Tier 3,ISE,B.E.,8.22,0,Yes,3,4,75,82,49,76,69.66,Full Stack Developer,Placed,0.8651,3.96
STU00187,24,Male,Maharashtra,Pune,Tier 1,Tier 3,CSE,B.Tech,8.33,1,No,2,4,98,78,59,57,80.58,Software Developer,Placed,0.6904,5.74
STU00188,22,Male,Maharashtra,Nagpur,Tier 2,Tier 2,CSE,B.Tech,7.45,0,Yes,0,1,74,72,68,70,85.32,Software Developer,Not Placed,0.6194,0.0
STU00189,24,Female,Uttar Pradesh,Noida,Tier 2,Tier 2,EEE,B.E.,9.07,0,No,5,4,70,67,65,59,75.88,Electrical Engineer,Placed,0.8245,5.83
STU00190,21,Male,Gujarat,Surat,Tier 1,Tier 2,CSE,B.Tech,7.95,0,Yes,3,0,66,88,62,33,86.38,Software Developer,Placed,0.7112,4.41
STU00191,21,Male,Karnataka,Bengaluru,Tier 3,Tier 3,CSE,B.Tech,6.9,0,Yes,2,3,77,65,84,64,83.61,Software Developer,Placed,0.6358,4.53
STU00192,23,Male,Delhi,Delhi,Tier 3,Tier 3,Data Science,B.Tech,6.14,0,No,2,1,59,39,60,61,92.71,Data Scientist,Placed,0.2398,3.68
STU00193,24,Male,Kerala,Kozhikode,Tier 2,Tier 3,ISE,B.Tech,6.78,0,Yes,4,0,77,78,73,68,65.2,Full Stack Developer,Placed,0.6992,6.13
STU00194,20,Male,Delhi,Delhi,Tier 2,Tier 3,CSE,B.E.,7.47,0,No,0,3,79,86,40,75,84.55,Software Developer,Not Placed,0.6311,0.0
STU00195,20,Male,Tamil Nadu,Coimbatore,Tier 1,Tier 1,CSE,B.Tech,8.6,2,No,1,5,77,88,79,65,100.0,Software Developer,Placed,0.6497,3.99
STU00196,24,Female,Tamil Nadu,Coimbatore,Tier 3,Tier 3,CSE,B.Tech,8.43,0,Yes,0,2,87,88,59,69,73.61,Software Developer,Not Placed,0.7992,0.0
STU00197,22,Male,Maharashtra,Nagpur,Tier 1,Tier 1,CSE,B.Tech,7.56,1,No,2,3,58,89,85,42,76.63,Software Developer,Placed,0.5234,3.67
STU00198,20,Male,Karnataka,Bengaluru,Tier 2,Tier 2,CSE,B.Tech,9.46,0,No,1,3,86,82,95,61,76.29,Software Developer,Placed,0.823,4.84
STU00199,24,Male,Kerala,Thiruvananthapuram,Tier 1,Tier 1,Data Science,B.Tech,8.21,1,No,4,1,69,71,30,82,84.61,Data Scientist,Placed,0.6969,4.84
STU00200,21,Male,Uttar Pradesh,Noida,Tier 2,Tier 1,Mechanical,B.Tech,10.0,0,Yes,0,3,62,80,96,53,72.46,Design Engineer,Placed,0.832,6.48
STU00201,24,Male,Andhra Pradesh,Vijayawada,Tier 3,Tier 3,AI & ML,B.Tech,5.97,0,Yes,4,1,53,70,50,54,75.99,Machine Learning Engineer,Placed,0.4946,3.8
STU00202,20,Male,Maharashtra,Nagpur,Tier 1,Tier 1,Mechanical,B.Tech,5.83,0,No,3,5,57,51,88,77,84.5,Design Engineer,Not Placed,0.4306,0.0
STU00203,20,Female,Gujarat,Vadodara,Tier 2,Tier 3,AI & ML,B.Tech,9.24,0,Yes,0,2,65,66,63,70,78.28,Machine Learning Engineer,Placed,0.7493,6.56
STU00204,22,Female,Andhra Pradesh,Tirupati,Tier 2,Tier 3,CSE,B.Tech,9.09,0,Yes,0,4,66,81,48,54,76.43,Software Developer,Placed,0.7886,5.82
STU00205,22,Male,West Bengal,Kolkata,Tier 2,Tier 2,CSE,B.E.,8.28,0,Yes,2,3,82,72,50,78,85.39,Software Developer,Placed,0.8334,6.47
STU00206,23,Male,West Bengal,Durgapur,Tier 3,Tier 1,Civil,B.Tech,10.0,0,Yes,1,2,73,82,69,72,79.48,Civil Engineer,Placed,0.8885,4.46
STU00207,24,Male,West Bengal,Kolkata,Tier 2,Tier 1,Civil,B.Tech,8.03,3,No,2,2,73,66,59,73,96.08,Civil Engineer,Not Placed,0.3306,0.0
STU00208,23,Male,West Bengal,Kolkata,Tier 3,Tier 3,AI & ML,B.Tech,8.02,0,Yes,4,1,83,57,58,78,92.18,Machine Learning Engineer,Placed,0.7884,4.81
STU00209,24,Male,Gujarat,Surat,Tier 1,Tier 1,Mechanical,B.E.,8.51,0,Yes,2,2,73,85,97,50,70.01,Design Engineer,Placed,0.798,5.57
STU00210,24,Male,Tamil Nadu,Madurai,Tier 2,Tier 2,ISE,B.Tech,6.13,1,No,1,1,61,25,39,84,84.87,Full Stack Developer,Not Placed,0.1597,0.0
STU00211,23,Female,Delhi,Delhi,Tier 3,Tier 2,AI & ML,B.Tech,7.52,0,Yes,0,0,65,81,78,68,85.57,Machine Learning Engineer,Not Placed,0.6106,0.0
STU00212,21,Male,Telangana,Hyderabad,Tier 2,Tier 2,Data Science,B.E.,8.13,0,Yes,2,4,65,89,65,62,88.79,Data Scientist,Placed,0.8253,5.36
STU00213,20,Male,Maharashtra,Mumbai,Tier 2,Tier 2,AI & ML,B.E.,8.1,0,No,2,0,71,76,50,74,78.54,Machine Learning Engineer,Placed,0.6619,6.94
STU00214,21,Male,Telangana,Hyderabad,Tier 1,Tier 2,AI & ML,B.Tech,10.0,0,Yes,2,0,79,90,62,78,73.73,Machine Learning Engineer,Placed,0.9148,3.87
STU00215,22,Male,Karnataka,Mysuru,Tier 1,Tier 2,AI & ML,B.Tech,7.38,3,Yes,3,2,77,72,72,66,78.42,Machine Learning Engineer,Placed,0.4331,4.52
STU00216,22,Male,Maharashtra,Pune,Tier 2,Tier 1,CSE,B.E.,8.31,0,No,3,2,82,98,79,78,92.57,Software Developer,Placed,0.8634,6.18
STU00217,21,Male,Kerala,Kozhikode,Tier 2,Tier 2,CSE,B.Tech,7.22,1,No,3,2,64,63,79,82,82.06,Software Developer,Not Placed,0.4958,0.0
STU00218,23,Male,Maharashtra,Pune,Tier 1,Tier 3,ECE,B.Tech,7.49,0,Yes,3,1,73,55,62,82,60.04,Embedded Engineer,Placed,0.6545,4.26
STU00219,22,Male,Andhra Pradesh,Visakhapatnam,Tier 3,Tier 2,CSE,B.Tech,7.51,1,Yes,0,3,41,68,63,66,81.16,Software Developer,Not Placed,0.4368,0.0
STU00220,20,Female,Telangana,Karimnagar,Tier 3,Tier 2,CSE,B.Tech,8.58,0,Yes,2,2,56,100,80,58,94.85,Software Developer,Placed,0.8319,5.89
STU00221,24,Male,Telangana,Karimnagar,Tier 1,Tier 2,AI & ML,B.Tech,9.45,0,Yes,4,2,86,72,46,48,82.1,Machine Learning Engineer,Placed,0.8898,6.19
STU00222,21,Female,Andhra Pradesh,Vijayawada,Tier 3,Tier 3,ISE,B.Tech,8.12,1,No,2,1,65,71,95,67,77.16,Full Stack Developer,Placed,0.501,4.38
STU00223,24,Female,Maharashtra,Pune,Tier 1,Tier 1,ISE,B.Tech,9.49,0,No,4,2,72,75,38,87,73.3,Full Stack Developer,Placed,0.8938,3.39
STU00224,23,Male,Delhi,Delhi,Tier 1,Tier 1,CSE,B.E.,6.9,0,Yes,0,2,64,83,67,79,98.3,Software Developer,Placed,0.6556,3.94
STU00225,23,Male,Tamil Nadu,Madurai,Tier 1,Tier 3,CSE,B.Tech,8.34,0,Yes,0,0,73,65,45,62,83.44,Software Developer,Placed,0.6156,2.93
STU00226,21,Male,Telangana,Karimnagar,Tier 2,Tier 2,CSE,B.Tech,7.31,1,Yes,3,1,63,79,52,62,75.33,Software Developer,Placed,0.6018,4.63
STU00227,21,Male,Kerala,Kozhikode,Tier 3,Tier 3,AI & ML,B.E.,7.82,0,Yes,0,1,79,61,67,59,73.29,Machine Learning Engineer,Placed,0.5755,4.23
STU00228,21,Male,Delhi,New Delhi,Tier 1,Tier 1,ISE,B.Tech,7.97,0,No,2,1,83,94,81,71,78.91,Full Stack Developer,Placed,0.78,5.18
STU00229,21,Male,Uttar Pradesh,Noida,Tier 2,Tier 2,CSE,B.Tech,7.12,0,Yes,2,2,70,71,67,78,65.0,Software Developer,Not Placed,0.6958,0.0
STU00230,20,Male,Kerala,Thiruvananthapuram,Tier 1,Tier 3,ECE,B.Tech,7.91,0,No,1,6,66,71,74,64,83.57,Embedded Engineer,Placed,0.6246,6.52
STU00231,23,Male,Kerala,Thiruvananthapuram,Tier 2,Tier 3,CSE,B.Tech,6.4,2,Yes,0,2,67,83,65,62,76.43,Software Developer,Not Placed,0.2994,0.0
STU00232,24,Male,Uttar Pradesh,Kanpur,Tier 2,Tier 3,ISE,B.Tech,8.5,0,Yes,2,3,93,85,55,61,78.59,Full Stack Developer,Placed,0.8575,4.98
STU00233,22,Female,Gujarat,Vadodara,Tier 3,Tier 2,CSE,B.Tech,7.75,0,Yes,0,3,60,50,79,51,89.23,Software Developer,Not Placed,0.5077,0.0
STU00234,20,Female,Tamil Nadu,Madurai,Tier 1,Tier 1,CSE,B.Tech,7.83,0,Yes,1,1,64,77,63,67,84.86,Software Developer,Placed,0.709,5.65
STU00235,23,Male,Telangana,Karimnagar,Tier 3,Tier 3,ECE,B.E.,8.91,0,Yes,1,0,85,62,73,53,92.44,Embedded Engineer,Placed,0.6778,3.78
STU00236,22,Female,Uttar Pradesh,Noida,Tier 2,Tier 2,ISE,B.Tech,8.26,0,Yes,0,2,99,64,63,52,75.47,Full Stack Developer,Placed,0.7089,3.86
STU00237,23,Female,Uttar Pradesh,Kanpur,Tier 3,Tier 2,CSE,B.E.,9.28,0,Yes,3,0,68,94,81,69,92.99,Software Developer,Placed,0.8872,5.83
STU00238,23,Female,Maharashtra,Nagpur,Tier 2,Tier 2,ECE,B.E.,8.17,0,No,0,3,76,65,52,26,82.02,Embedded Engineer,Not Placed,0.4456,0.0
STU00239,23,Male,Gujarat,Vadodara,Tier 3,Tier 3,CSE,B.Tech,7.22,0,No,2,2,65,50,91,89,87.81,Software Developer,Not Placed,0.509,0.0
STU00240,21,Male,Gujarat,Ahmedabad,Tier 3,Tier 1,EEE,B.Tech,6.23,1,Yes,1,1,60,55,71,100,82.88,Electrical Engineer,Placed,0.3834,3.71
STU00241,21,Female,Uttar Pradesh,Noida,Tier 1,Tier 1,Mechanical,B.Tech,6.75,0,Yes,3,1,58,45,62,50,87.92,Design Engineer,Not Placed,0.4406,0.0
STU00242,20,Female,Karnataka,Mangaluru,Tier 2,Tier 3,Mechanical,B.E.,8.34,0,No,6,3,88,74,71,81,76.11,Design Engineer,Not Placed,0.861,0.0
STU00243,22,Female,Karnataka,Mangaluru,Tier 2,Tier 2,CSE,B.Tech,10.0,0,No,2,2,79,100,79,90,86.19,Software Developer,Placed,0.9204,6.3
STU00244,24,Female,Kerala,Kozhikode,Tier 1,Tier 2,ECE,B.E.,7.12,0,Yes,1,1,58,70,95,57,69.79,Embedded Engineer,Placed,0.4962,3.0
STU00245,21,Male,Delhi,New Delhi,Tier 3,Tier 1,Data Science,B.Tech,9.39,2,Yes,1,6,100,86,98,87,83.08,Data Scientist,Placed,0.8838,6.93
STU00246,24,Male,Karnataka,Bengaluru,Tier 1,Tier 1,CSE,B.Tech,8.77,1,No,2,0,51,85,95,76,98.18,Software Developer,Placed,0.643,5.6
STU00247,20,Male,Maharashtra,Mumbai,Tier 1,Tier 1,Civil,B.Tech,6.85,1,Yes,1,1,78,62,44,69,93.47,Civil Engineer,Not Placed,0.4429,0.0
STU00248,22,Male,Telangana,Warangal,Tier 1,Tier 3,CSE,B.Tech,7.8,0,Yes,1,3,68,69,56,65,96.52,Software Developer,Placed,0.6805,6.55
STU00249,21,Male,West Bengal,Kolkata,Tier 2,Tier 2,CSE,B.Tech,7.79,0,Yes,0,2,66,90,89,84,71.99,Software Developer,Placed,0.7567,3.56
STU00250,21,Male,West Bengal,Kolkata,Tier 2,Tier 2,Civil,B.Tech,8.06,2,Yes,3,2,84,40,55,83,73.32,Civil Engineer,Not Placed,0.5126,0.0
STU00251,20,Female,Kerala,Kochi,Tier 1,Tier 3,Mechanical,B.Tech,8.35,0,Yes,2,1,83,51,73,64,100.0,Design Engineer,Placed,0.6637,4.77
STU00252,20,Female,Maharashtra,Nagpur,Tier 2,Tier 1,AI & ML,B.Tech,8.09,0,Yes,5,4,54,88,80,66,67.15,Machine Learning Engineer,Placed,0.8904,6.24
STU00253,20,Male,Gujarat,Vadodara,Tier 2,Tier 2,AI & ML,B.E.,8.24,0,Yes,2,3,82,73,51,60,87.36,Machine Learning Engineer,Placed,0.8014,4.81
STU00254,23,Female,Kerala,Kozhikode,Tier 1,Tier 1,ECE,B.Tech,7.15,0,No,1,1,63,53,48,77,78.06,Embedded Engineer,Placed,0.4162,2.5
STU00255,23,Female,Maharashtra,Mumbai,Tier 1,Tier 2,ECE,B.Tech,8.18,0,No,1,3,87,44,66,58,87.12,Embedded Engineer,Not Placed,0.5261,0.0
STU00256,22,Male,Uttar Pradesh,Kanpur,Tier 1,Tier 1,EEE,B.Tech,7.77,0,No,4,2,68,68,46,71,81.48,Electrical Engineer,Placed,0.6978,6.64
STU00257,24,Male,West Bengal,Kolkata,Tier 2,Tier 1,CSE,B.E.,7.23,1,Yes,2,2,72,63,70,48,92.73,Software Developer,Placed,0.5169,4.09
STU00258,24,Female,Uttar Pradesh,Lucknow,Tier 3,Tier 1,Mechanical,B.Tech,7.73,0,No,2,0,58,80,71,72,77.49,Design Engineer,Placed,0.5906,4.28
STU00259,22,Female,Gujarat,Ahmedabad,Tier 1,Tier 3,ISE,B.Tech,8.09,0,No,4,3,66,100,65,85,76.54,Full Stack Developer,Not Placed,0.8522,0.0
STU00260,23,Male,West Bengal,Kolkata,Tier 1,Tier 3,CSE,B.Tech,10.0,0,Yes,4,2,60,81,27,84,89.5,Software Developer,Placed,0.9266,3.05
STU00261,21,Female,Delhi,Delhi,Tier 2,Tier 2,Data Science,B.Tech,8.42,3,Yes,6,0,54,66,59,44,82.06,Data Scientist,Not Placed,0.4736,0.0
STU00262,22,Female,Gujarat,Surat,Tier 2,Tier 2,Data Science,B.Tech,8.09,0,No,2,4,77,69,57,72,97.16,Data Scientist,Placed,0.7288,3.36
STU00263,21,Male,Maharashtra,Pune,Tier 3,Tier 1,Civil,B.E.,9.43,1,No,1,3,85,100,76,70,74.04,Civil Engineer,Placed,0.8121,6.57
STU00264,21,Female,Kerala,Kozhikode,Tier 2,Tier 1,Data Science,B.Tech,10.0,1,Yes,3,1,80,82,72,81,68.32,Data Scientist,Placed,0.9027,7.12
STU00265,22,Male,Andhra Pradesh,Vijayawada,Tier 3,Tier 2,ISE,B.Tech,6.13,0,Yes,1,3,74,77,56,82,80.96,Full Stack Developer,Placed,0.6237,4.37
STU00266,22,Female,Telangana,Hyderabad,Tier 1,Tier 3,CSE,B.Tech,8.09,0,No,0,1,77,68,89,93,81.16,Software Developer,Not Placed,0.6188,0.0
STU00267,23,Female,Uttar Pradesh,Kanpur,Tier 1,Tier 1,EEE,B.E.,7.91,0,No,1,2,66,43,45,50,93.0,Electrical Engineer,Not Placed,0.4093,0.0
STU00268,21,Male,Andhra Pradesh,Visakhapatnam,Tier 2,Tier 2,CSE,B.Tech,7.58,0,Yes,2,1,73,67,62,47,77.5,Software Developer,Not Placed,0.6283,0.0
STU00269,21,Male,Andhra Pradesh,Visakhapatnam,Tier 1,Tier 2,CSE,B.Tech,8.05,0,Yes,1,2,66,57,55,69,77.69,Software Developer,Placed,0.6584,4.51
STU00270,24,Female,Delhi,New Delhi,Tier 3,Tier 3,CSE,B.E.,7.77,0,Yes,3,0,65,75,66,73,90.07,Software Developer,Placed,0.7255,5.6
STU00271,20,Female,Gujarat,Vadodara,Tier 3,Tier 2,Mechanical,B.E.,8.98,1,Yes,6,1,81,63,79,43,77.98,Design Engineer,Not Placed,0.7781,0.0
STU00272,24,Male,West Bengal,Durgapur,Tier 1,Tier 1,AI & ML,B.Tech,8.5,1,Yes,2,0,96,93,91,63,82.21,Machine Learning Engineer,Not Placed,0.8098,0.0
STU00273,24,Female,Maharashtra,Pune,Tier 2,Tier 1,Data Science,B.Tech,7.65,0,Yes,2,0,69,61,60,77,86.22,Data Scientist,Not Placed,0.6866,0.0
STU00274,20,Male,Tamil Nadu,Chennai,Tier 1,Tier 2,ISE,B.E.,10.0,0,Yes,0,0,69,87,79,79,76.46,Full Stack Developer,Placed,0.8644,5.37
STU00275,24,Male,Karnataka,Bengaluru,Tier 1,Tier 1,EEE,B.Tech,6.14,1,Yes,0,0,75,28,98,78,63.81,Electrical Engineer,Not Placed,0.2034,0.0
STU00276,23,Male,Karnataka,Bengaluru,Tier 3,Tier 1,EEE,B.Tech,8.5,1,No,0,2,68,48,56,89,82.97,Electrical Engineer,Not Placed,0.4636,0.0
STU00277,22,Male,Delhi,New Delhi,Tier 1,Tier 3,CSE,B.Tech,7.44,0,Yes,1,2,58,96,77,64,78.03,Software Developer,Placed,0.701,5.93
STU00278,20,Female,Tamil Nadu,Madurai,Tier 2,Tier 1,CSE,B.Tech,7.98,0,No,4,1,69,89,82,75,88.11,Software Developer,Placed,0.8057,4.03
STU00279,23,Female,Telangana,Warangal,Tier 2,Tier 3,Mechanical,B.Tech,6.26,0,No,3,1,45,64,69,68,79.59,Design Engineer,Not Placed,0.331,0.0
STU00280,23,Male,Maharashtra,Mumbai,Tier 2,Tier 3,CSE,B.Tech,6.59,0,No,0,2,62,81,51,59,97.91,Software Developer,Not Placed,0.3907,0.0
STU00281,24,Male,Andhra Pradesh,Vijayawada,Tier 2,Tier 3,ECE,B.Tech,8.79,1,Yes,2,2,80,96,86,71,84.32,Embedded Engineer,Placed,0.8,2.5
STU00282,22,Female,Karnataka,Mysuru,Tier 2,Tier 3,ECE,B.Tech,8.13,0,Yes,3,0,54,79,60,76,85.72,Embedded Engineer,Placed,0.7229,6.21
STU00283,21,Male,Telangana,Karimnagar,Tier 3,Tier 2,ECE,B.Tech,9.37,2,No,1,0,100,94,63,56,85.51,Embedded Engineer,Not Placed,0.6153,0.0
STU00284,20,Female,Gujarat,Ahmedabad,Tier 2,Tier 2,CSE,B.E.,8.65,0,Yes,1,2,56,92,86,73,70.24,Software Developer,Placed,0.8155,5.14
STU00285,23,Female,Kerala,Kozhikode,Tier 2,Tier 3,AI & ML,B.Tech,9.57,1,No,1,1,72,76,55,38,72.56,Machine Learning Engineer,Not Placed,0.5751,0.0
STU00286,20,Male,Telangana,Karimnagar,Tier 2,Tier 3,AI & ML,B.Tech,8.06,0,Yes,2,1,65,100,48,74,79.49,Machine Learning Engineer,Not Placed,0.8152,0.0
STU00287,24,Male,Maharashtra,Pune,Tier 2,Tier 3,EEE,B.Tech,5.45,0,Yes,4,5,34,46,50,81,80.89,Electrical Engineer,Not Placed,0.4163,0.0
STU00288,24,Male,Uttar Pradesh,Lucknow,Tier 3,Tier 2,ECE,B.Tech,7.05,0,Yes,1,3,65,36,71,86,89.95,Embedded Engineer,Placed,0.4933,4.4
STU00289,22,Male,West Bengal,Kolkata,Tier 2,Tier 3,AI & ML,B.E.,7.52,0,No,1,2,64,73,93,79,80.75,Machine Learning Engineer,Not Placed,0.5676,0.0
STU00290,20,Female,Uttar Pradesh,Kanpur,Tier 2,Tier 2,CSE,B.Tech,7.36,0,No,1,4,82,60,75,60,72.72,Software Developer,Not Placed,0.5592,0.0
STU00291,21,Female,Delhi,Delhi,Tier 3,Tier 3,CSE,B.E.,7.85,0,Yes,0,3,68,73,77,72,95.16,Software Developer,Placed,0.6802,2.5
STU00292,21,Female,Telangana,Karimnagar,Tier 1,Tier 1,Civil,B.Tech,8.91,0,No,3,3,64,64,86,87,76.26,Civil Engineer,Placed,0.793,3.45
STU00293,23,Female,Delhi,Delhi,Tier 1,Tier 3,ECE,B.E.,8.94,0,Yes,2,5,76,80,73,91,100.0,Embedded Engineer,Placed,0.8915,4.66
STU00294,20,Male,Gujarat,Ahmedabad,Tier 1,Tier 2,ECE,B.E.,6.34,0,No,1,1,45,75,52,67,91.51,Embedded Engineer,Not Placed,0.3182,0.0
STU00295,23,Female,Andhra Pradesh,Vijayawada,Tier 1,Tier 2,Data Science,B.Tech,7.28,0,No,2,0,75,89,72,55,77.81,Data Scientist,Placed,0.5884,6.58
STU00296,20,Male,Andhra Pradesh,Visakhapatnam,Tier 1,Tier 1,Mechanical,B.Tech,7.91,1,No,2,2,48,76,98,71,93.88,Design Engineer,Not Placed,0.4993,0.0
STU00297,20,Female,Maharashtra,Nagpur,Tier 3,Tier 1,AI & ML,B.Tech,9.52,0,Yes,4,3,65,96,100,82,82.58,Machine Learning Engineer,Not Placed,0.9492,0.0
STU00298,23,Male,Maharashtra,Pune,Tier 1,Tier 1,ECE,B.Tech,7.71,0,No,4,1,36,68,51,66,83.58,Embedded Engineer,Placed,0.5669,6.41
STU00299,21,Male,Karnataka,Bengaluru,Tier 1,Tier 3,CSE,B.E.,8.35,0,Yes,0,2,72,100,80,89,79.43,Software Developer,Placed,0.8346,5.05
